Model,TBS1052C
-1.003e+00,0.0991
-1.002e+00,0.1023
-1.000e+00,0.1047
-9.984e-01,0.1079
-9.968e-01,0.1079
-9.952e-01,0.1087
-9.936e-01,0.1063
-9.920e-01,0.1047
-9.904e-01,0.1095
-9.888e-01,0.1135
-9.872e-01,0.1151
-9.856e-01,0.1143
-9.840e-01,0.1159
-9.824e-01,0.1175
-9.808e-01,0.1199
-9.792e-01,0.1255
-9.776e-01,0.1231
-9.760e-01,0.1255
-9.744e-01,0.1303
-9.728e-01,0.1351
-9.712e-01,0.1415
-9.696e-01,0.1447
-9.680e-01,0.1447
-9.664e-01,0.1447
-9.648e-01,0.1511
-9.632e-01,0.1543
-9.616e-01,0.1535
-9.600e-01,0.1511
-9.584e-01,0.1527
-9.568e-01,0.1559
-9.552e-01,0.1551
-9.536e-01,0.1551
-9.520e-01,0.1567
-9.504e-01,0.1607
-9.488e-01,0.1607
-9.472e-01,0.1599
-9.456e-01,0.1599
-9.440e-01,0.1615
-9.424e-01,0.1623
-9.408e-01,0.1631
-9.392e-01,0.1631
-9.376e-01,0.1663
-9.360e-01,0.1671
-9.344e-01,0.1647
-9.328e-01,0.1615
-9.312e-01,0.1631
-9.296e-01,0.1671
-9.280e-01,0.1703
-9.264e-01,0.1695
-9.248e-01,0.1671
-9.232e-01,0.1687
-9.216e-01,0.1703
-9.200e-01,0.1703
-9.184e-01,0.1687
-9.168e-01,0.1679
-9.152e-01,0.1687
-9.136e-01,0.1687
-9.120e-01,0.1695
-9.104e-01,0.1687
-9.088e-01,0.1703
-9.072e-01,0.1703
-9.056e-01,0.1687
-9.040e-01,0.1695
-9.024e-01,0.1695
-9.008e-01,0.1695
-8.992e-01,0.1671
-8.976e-01,0.1639
-8.960e-01,0.1671
-8.944e-01,0.1687
-8.928e-01,0.1687
-8.912e-01,0.1647
-8.896e-01,0.1615
-8.880e-01,0.1663
-8.864e-01,0.1703
-8.848e-01,0.1703
-8.832e-01,0.1655
-8.816e-01,0.1607
-8.800e-01,0.1647
-8.784e-01,0.1695
-8.768e-01,0.1687
-8.752e-01,0.1631
-8.736e-01,0.1567
-8.720e-01,0.1631
-8.704e-01,0.1687
-8.688e-01,0.1671
-8.672e-01,0.1591
-8.656e-01,0.1543
-8.640e-01,0.1631
-8.624e-01,0.1671
-8.608e-01,0.1615
-8.592e-01,0.1487
-8.576e-01,0.1487
-8.560e-01,0.1615
-8.544e-01,0.1671
-8.528e-01,0.1599
-8.512e-01,0.1455
-8.496e-01,0.1487
-8.480e-01,0.1663
-8.464e-01,0.1687
-8.448e-01,0.1599
-8.432e-01,0.1439
-8.416e-01,0.1487
-8.400e-01,0.1639
-8.384e-01,0.1647
-8.368e-01,0.1551
-8.352e-01,0.1391
-8.336e-01,0.1463
-8.320e-01,0.1599
-8.304e-01,0.1607
-8.288e-01,0.1527
-8.272e-01,0.1423
-8.256e-01,0.1519
-8.240e-01,0.1607
-8.224e-01,0.1607
-8.208e-01,0.1527
-8.192e-01,0.1479
-8.176e-01,0.1559
-8.160e-01,0.1631
-8.144e-01,0.1607
-8.128e-01,0.1535
-8.112e-01,0.1503
-8.096e-01,0.1559
-8.080e-01,0.1647
-8.064e-01,0.1615
-8.048e-01,0.1519
-8.032e-01,0.1431
-8.016e-01,0.1535
-8.000e-01,0.1591
-7.984e-01,0.1583
-7.968e-01,0.1495
-7.952e-01,0.1423
-7.936e-01,0.1471
-7.920e-01,0.1607
-7.904e-01,0.1591
-7.888e-01,0.1519
-7.872e-01,0.1463
-7.856e-01,0.1543
-7.840e-01,0.1639
-7.824e-01,0.1591
-7.808e-01,0.1519
-7.792e-01,0.1503
-7.776e-01,0.1567
-7.760e-01,0.1631
-7.744e-01,0.1543
-7.728e-01,0.1439
-7.712e-01,0.1439
-7.696e-01,0.1543
-7.680e-01,0.1583
-7.664e-01,0.1487
-7.648e-01,0.1359
-7.632e-01,0.1399
-7.616e-01,0.1535
-7.600e-01,0.1527
-7.584e-01,0.1423
-7.568e-01,0.1319
-7.552e-01,0.1399
-7.536e-01,0.1535
-7.520e-01,0.1527
-7.504e-01,0.1407
-7.488e-01,0.1343
-7.472e-01,0.1455
-7.456e-01,0.1495
-7.440e-01,0.1503
-7.424e-01,0.1383
-7.408e-01,0.1327
-7.392e-01,0.1343
-7.376e-01,0.1407
-7.360e-01,0.1359
-7.344e-01,0.1279
-7.328e-01,0.1255
-7.312e-01,0.1295
-7.296e-01,0.1327
-7.280e-01,0.1343
-7.264e-01,0.1263
-7.248e-01,0.1279
-7.232e-01,0.1271
-7.216e-01,0.1303
-7.200e-01,0.1327
-7.184e-01,0.1247
-7.168e-01,0.1279
-7.152e-01,0.1351
-7.136e-01,0.1375
-7.120e-01,0.1319
-7.104e-01,0.1295
-7.088e-01,0.1303
-7.072e-01,0.1367
-7.056e-01,0.1407
-7.040e-01,0.1367
-7.024e-01,0.1263
-7.008e-01,0.1239
-6.992e-01,0.1367
-6.976e-01,0.1399
-6.960e-01,0.1319
-6.944e-01,0.1239
-6.928e-01,0.1239
-6.912e-01,0.1335
-6.896e-01,0.1367
-6.880e-01,0.1335
-6.864e-01,0.1295
-6.848e-01,0.1287
-6.832e-01,0.1359
-6.816e-01,0.1359
-6.800e-01,0.1303
-6.784e-01,0.1287
-6.768e-01,0.1319
-6.752e-01,0.1359
-6.736e-01,0.1319
-6.720e-01,0.1271
-6.704e-01,0.1303
-6.688e-01,0.1327
-6.672e-01,0.1375
-6.656e-01,0.1351
-6.640e-01,0.1295
-6.624e-01,0.1263
-6.608e-01,0.1327
-6.592e-01,0.1327
-6.576e-01,0.1343
-6.560e-01,0.1279
-6.544e-01,0.1263
-6.528e-01,0.1271
-6.512e-01,0.1343
-6.496e-01,0.1351
-6.480e-01,0.1327
-6.464e-01,0.1295
-6.448e-01,0.1279
-6.432e-01,0.1295
-6.416e-01,0.1287
-6.400e-01,0.1255
-6.384e-01,0.1215
-6.368e-01,0.1223
-6.352e-01,0.1271
-6.336e-01,0.1207
-6.320e-01,0.1175
-6.304e-01,0.1215
-6.288e-01,0.1215
-6.272e-01,0.1255
-6.256e-01,0.1247
-6.240e-01,0.1191
-6.224e-01,0.1183
-6.208e-01,0.1223
-6.192e-01,0.1215
-6.176e-01,0.1167
-6.160e-01,0.1135
-6.144e-01,0.1135
-6.128e-01,0.1167
-6.112e-01,0.1183
-6.096e-01,0.1143
-6.080e-01,0.1119
-6.064e-01,0.1151
-6.048e-01,0.1167
-6.032e-01,0.1151
-6.016e-01,0.1135
-6.000e-01,0.1079
-5.984e-01,0.1135
-5.968e-01,0.1135
-5.952e-01,0.1167
-5.936e-01,0.1143
-5.920e-01,0.1135
-5.904e-01,0.1151
-5.888e-01,0.1143
-5.872e-01,0.1183
-5.856e-01,0.1191
-5.840e-01,0.1191
-5.824e-01,0.1151
-5.808e-01,0.1127
-5.792e-01,0.1135
-5.776e-01,0.1167
-5.760e-01,0.1127
-5.744e-01,0.1095
-5.728e-01,0.1127
-5.712e-01,0.1135
-5.696e-01,0.1111
-5.680e-01,0.1127
-5.664e-01,0.1167
-5.648e-01,0.1191
-5.632e-01,0.1143
-5.616e-01,0.1103
-5.600e-01,0.1087
-5.584e-01,0.1167
-5.568e-01,0.1207
-5.552e-01,0.1151
-5.536e-01,0.1119
-5.520e-01,0.1127
-5.504e-01,0.1167
-5.488e-01,0.1207
-5.472e-01,0.1175
-5.456e-01,0.1135
-5.440e-01,0.1135
-5.424e-01,0.1167
-5.408e-01,0.1143
-5.392e-01,0.1087
-5.376e-01,0.1127
-5.360e-01,0.1135
-5.344e-01,0.1119
-5.328e-01,0.1087
-5.312e-01,0.1103
-5.296e-01,0.1111
-5.280e-01,0.1159
-5.264e-01,0.1159
-5.248e-01,0.1127
-5.232e-01,0.1103
-5.216e-01,0.1095
-5.200e-01,0.1143
-5.184e-01,0.1135
-5.168e-01,0.1135
-5.152e-01,0.1111
-5.136e-01,0.1119
-5.120e-01,0.1143
-5.104e-01,0.1159
-5.088e-01,0.1175
-5.072e-01,0.1151
-5.056e-01,0.1135
-5.040e-01,0.1159
-5.024e-01,0.1159
-5.008e-01,0.1191
-4.992e-01,0.1127
-4.976e-01,0.1135
-4.960e-01,0.1111
-4.944e-01,0.1135
-4.928e-01,0.1087
-4.912e-01,0.1095
-4.896e-01,0.1079
-4.880e-01,0.1111
-4.864e-01,0.1135
-4.848e-01,0.1079
-4.832e-01,0.1039
-4.816e-01,0.1039
-4.800e-01,0.1023
-4.784e-01,0.1047
-4.768e-01,0.1071
-4.752e-01,0.1023
-4.736e-01,0.1015
-4.720e-01,0.1039
-4.704e-01,0.1071
-4.688e-01,0.1047
-4.672e-01,0.1055
-4.656e-01,0.1047
-4.640e-01,0.1055
-4.624e-01,0.1055
-4.608e-01,0.1031
-4.592e-01,0.0999
-4.576e-01,0.1063
-4.560e-01,0.1055
-4.544e-01,0.1047
-4.528e-01,0.1031
-4.512e-01,0.1031
-4.496e-01,0.1063
-4.480e-01,0.1071
-4.464e-01,0.1079
-4.448e-01,0.1111
-4.432e-01,0.1087
-4.416e-01,0.1087
-4.400e-01,0.1087
-4.384e-01,0.1111
-4.368e-01,0.1119
-4.352e-01,0.1111
-4.336e-01,0.1151
-4.320e-01,0.1159
-4.304e-01,0.1151
-4.288e-01,0.1159
-4.272e-01,0.1175
-4.256e-01,0.1199
-4.240e-01,0.1207
-4.224e-01,0.1159
-4.208e-01,0.1127
-4.192e-01,0.1135
-4.176e-01,0.1151
-4.160e-01,0.1151
-4.144e-01,0.1095
-4.128e-01,0.1103
-4.112e-01,0.1127
-4.096e-01,0.1143
-4.080e-01,0.1175
-4.064e-01,0.1119
-4.048e-01,0.1079
-4.032e-01,0.1143
-4.016e-01,0.1159
-4.000e-01,0.1151
-3.984e-01,0.1151
-3.968e-01,0.1151
-3.952e-01,0.1143
-3.936e-01,0.1175
-3.920e-01,0.1151
-3.904e-01,0.1111
-3.888e-01,0.1127
-3.872e-01,0.1191
-3.856e-01,0.1183
-3.840e-01,0.1159
-3.824e-01,0.1127
-3.808e-01,0.1151
-3.792e-01,0.1183
-3.776e-01,0.1231
-3.760e-01,0.1191
-3.744e-01,0.1167
-3.728e-01,0.1207
-3.712e-01,0.1223
-3.696e-01,0.1247
-3.680e-01,0.1239
-3.664e-01,0.1255
-3.648e-01,0.1231
-3.632e-01,0.1247
-3.616e-01,0.1263
-3.600e-01,0.1287
-3.584e-01,0.1271
-3.568e-01,0.1271
-3.552e-01,0.1255
-3.536e-01,0.1239
-3.520e-01,0.1263
-3.504e-01,0.1271
-3.488e-01,0.1287
-3.472e-01,0.1271
-3.456e-01,0.1287
-3.440e-01,0.1279
-3.424e-01,0.1255
-3.408e-01,0.1263
-3.392e-01,0.1223
-3.376e-01,0.1279
-3.360e-01,0.1295
-3.344e-01,0.1303
-3.328e-01,0.1231
-3.312e-01,0.1263
-3.296e-01,0.1319
-3.280e-01,0.1359
-3.264e-01,0.1351
-3.248e-01,0.1327
-3.232e-01,0.1327
-3.216e-01,0.1343
-3.200e-01,0.1407
-3.184e-01,0.1375
-3.168e-01,0.1327
-3.152e-01,0.1319
-3.136e-01,0.1367
-3.120e-01,0.1375
-3.104e-01,0.1359
-3.088e-01,0.1327
-3.072e-01,0.1375
-3.056e-01,0.1391
-3.040e-01,0.1423
-3.024e-01,0.1375
-3.008e-01,0.1391
-2.992e-01,0.1399
-2.976e-01,0.1463
-2.960e-01,0.1463
-2.944e-01,0.1447
-2.928e-01,0.1423
-2.912e-01,0.1423
-2.896e-01,0.1479
-2.880e-01,0.1511
-2.864e-01,0.1479
-2.848e-01,0.1415
-2.832e-01,0.1431
-2.816e-01,0.1455
-2.800e-01,0.1471
-2.784e-01,0.1447
-2.768e-01,0.1423
-2.752e-01,0.1423
-2.736e-01,0.1447
-2.720e-01,0.1455
-2.704e-01,0.1407
-2.688e-01,0.1399
-2.672e-01,0.1471
-2.656e-01,0.1495
-2.640e-01,0.1511
-2.624e-01,0.1487
-2.608e-01,0.1479
-2.592e-01,0.1511
-2.576e-01,0.1551
-2.560e-01,0.1527
-2.544e-01,0.1511
-2.528e-01,0.1495
-2.512e-01,0.1527
-2.496e-01,0.1543
-2.480e-01,0.1551
-2.464e-01,0.1511
-2.448e-01,0.1479
-2.432e-01,0.1495
-2.416e-01,0.1511
-2.400e-01,0.1479
-2.384e-01,0.1487
-2.368e-01,0.1479
-2.352e-01,0.1487
-2.336e-01,0.1479
-2.320e-01,0.1487
-2.304e-01,0.1495
-2.288e-01,0.1527
-2.272e-01,0.1559
-2.256e-01,0.1567
-2.240e-01,0.1551
-2.224e-01,0.1543
-2.208e-01,0.1543
-2.192e-01,0.1567
-2.176e-01,0.1567
-2.160e-01,0.1567
-2.144e-01,0.1543
-2.128e-01,0.1543
-2.112e-01,0.1559
-2.096e-01,0.1567
-2.080e-01,0.1567
-2.064e-01,0.1535
-2.048e-01,0.1543
-2.032e-01,0.1575
-2.016e-01,0.1599
-2.000e-01,0.1599
-1.984e-01,0.1575
-1.968e-01,0.1599
-1.952e-01,0.1615
-1.936e-01,0.1623
-1.920e-01,0.1623
-1.904e-01,0.1623
-1.888e-01,0.1647
-1.872e-01,0.1679
-1.856e-01,0.1679
-1.840e-01,0.1655
-1.824e-01,0.1655
-1.808e-01,0.1663
-1.792e-01,0.1671
-1.776e-01,0.1671
-1.760e-01,0.1663
-1.744e-01,0.1663
-1.728e-01,0.1679
-1.712e-01,0.1679
-1.696e-01,0.1671
-1.680e-01,0.1687
-1.664e-01,0.1687
-1.648e-01,0.1687
-1.632e-01,0.1687
-1.616e-01,0.1679
-1.600e-01,0.1679
-1.584e-01,0.1679
-1.568e-01,0.1679
-1.552e-01,0.1671
-1.536e-01,0.1671
-1.520e-01,0.1679
-1.504e-01,0.1671
-1.488e-01,0.1671
-1.472e-01,0.1679
-1.456e-01,0.1679
-1.440e-01,0.1671
-1.424e-01,0.1671
-1.408e-01,0.1671
-1.392e-01,0.1663
-1.376e-01,0.1671
-1.360e-01,0.1663
-1.344e-01,0.1655
-1.328e-01,0.1671
-1.312e-01,0.1679
-1.296e-01,0.1679
-1.280e-01,0.1679
-1.264e-01,0.1679
-1.248e-01,0.1687
-1.232e-01,0.1679
-1.216e-01,0.1679
-1.200e-01,0.1671
-1.184e-01,0.1679
-1.168e-01,0.1679
-1.152e-01,0.1655
-1.136e-01,0.1655
-1.120e-01,0.1655
-1.104e-01,0.1671
-1.088e-01,0.1671
-1.072e-01,0.1671
-1.056e-01,0.1663
-1.040e-01,0.1663
-1.024e-01,0.1671
-1.008e-01,0.1671
-9.920e-02,0.1663
-9.760e-02,0.1671
-9.600e-02,0.1679
-9.440e-02,0.1671
-9.280e-02,0.1671
-9.120e-02,0.1671
-8.960e-02,0.1679
-8.800e-02,0.1695
-8.640e-02,0.1687
-8.480e-02,0.1679
-8.320e-02,0.1671
-8.160e-02,0.1679
-8.000e-02,0.1679
-7.840e-02,0.1663
-7.680e-02,0.1671
-7.520e-02,0.1663
-7.360e-02,0.1663
-7.200e-02,0.1671
-7.040e-02,0.1663
-6.880e-02,0.1679
-6.720e-02,0.1687
-6.560e-02,0.1687
-6.400e-02,0.1679
-6.240e-02,0.1687
-6.080e-02,0.1679
-5.920e-02,0.1679
-5.760e-02,0.1679
-5.600e-02,0.1679
-5.440e-02,0.1671
-5.280e-02,0.1679
-5.120e-02,0.1679
-4.960e-02,0.1687
-4.800e-02,0.1687
-4.640e-02,0.1687
-4.480e-02,0.1679
-4.320e-02,0.1687
-4.160e-02,0.1671
-4.000e-02,0.1687
-3.840e-02,0.1679
-3.680e-02,0.1679
-3.520e-02,0.1663
-3.360e-02,0.1671
-3.200e-02,0.1679
-3.040e-02,0.1679
-2.880e-02,0.1679
-2.720e-02,0.1695
-2.560e-02,0.1695
-2.400e-02,0.1687
-2.240e-02,0.1687
-2.080e-02,0.1671
-1.920e-02,0.1679
-1.760e-02,0.1671
-1.600e-02,0.1655
-1.440e-02,0.1647
-1.280e-02,0.1655
-1.120e-02,0.1655
-9.600e-03,0.1679
-8.000e-03,0.1671
-6.400e-03,0.1663
-4.800e-03,0.1671
-3.200e-03,0.1679
-1.600e-03,0.1679
2.925e-14,0.1679
1.600e-03,0.1679
3.200e-03,0.1687
4.800e-03,0.1679
6.400e-03,0.1679
8.000e-03,0.1671
9.600e-03,0.1687
1.120e-02,0.1695
1.280e-02,0.1695
1.440e-02,0.1687
1.600e-02,0.1679
1.760e-02,0.1671
1.920e-02,0.1679
2.080e-02,0.1671
2.240e-02,0.1679
2.400e-02,0.1679
2.560e-02,0.1679
2.720e-02,0.1671
2.880e-02,0.1687
3.040e-02,0.1703
3.200e-02,0.1711
3.360e-02,0.1711
3.520e-02,0.1703
3.680e-02,0.1703
3.840e-02,0.1695
4.000e-02,0.1703
4.160e-02,0.1703
4.320e-02,0.1703
4.480e-02,0.1695
4.640e-02,0.1687
4.800e-02,0.1695
4.960e-02,0.1695
5.120e-02,0.1703
5.280e-02,0.1711
5.440e-02,0.1711
5.600e-02,0.1687
5.760e-02,0.1695
5.920e-02,0.1695
6.080e-02,0.1695
6.240e-02,0.1695
6.400e-02,0.1687
6.560e-02,0.1687
6.720e-02,0.1695
6.880e-02,0.1695
7.040e-02,0.1703
7.200e-02,0.1703
7.360e-02,0.1703
7.520e-02,0.1703
7.680e-02,0.1695
7.840e-02,0.1695
8.000e-02,0.1687
8.160e-02,0.1703
8.320e-02,0.1695
8.480e-02,0.1679
8.640e-02,0.1663
8.800e-02,0.1671
8.960e-02,0.1679
9.120e-02,0.1687
9.280e-02,0.1679
9.440e-02,0.1679
9.600e-02,0.1671
9.760e-02,0.1679
9.920e-02,0.1671
1.008e-01,0.1671
1.024e-01,0.1679
1.040e-01,0.1679
1.056e-01,0.1679
