Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.2
Sample Interval,0.0016
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0.0615
Vertical Scale,0.02
Label,
TIME,CH1
1.600e-02,0.0631
1.760e-02,0.0623
1.920e-02,0.0631
2.080e-02,0.0631
2.240e-02,0.0631
2.400e-02,0.0623
2.560e-02,0.0615
2.720e-02,0.0607
2.880e-02,0.0615
3.040e-02,0.0623
3.200e-02,0.0631
3.360e-02,0.0639
3.520e-02,0.0639
3.680e-02,0.0623
3.840e-02,0.0623
4.000e-02,0.0615
4.160e-02,0.0623
4.320e-02,0.0615
4.480e-02,0.0615
4.640e-02,0.0607
4.800e-02,0.0607
4.960e-02,0.0615
5.120e-02,0.0623
5.280e-02,0.0631
5.440e-02,0.0631
5.600e-02,0.0623
5.760e-02,0.0623
5.920e-02,0.0623
6.080e-02,0.0615
6.240e-02,0.0615
6.400e-02,0.0615
6.560e-02,0.0599
6.720e-02,0.0599
6.880e-02,0.0607
7.040e-02,0.0615
7.200e-02,0.0623
7.360e-02,0.0639
7.520e-02,0.0639
7.680e-02,0.0623
7.840e-02,0.0623
8.000e-02,0.0623
8.160e-02,0.0623
8.320e-02,0.0615
8.480e-02,0.0615
8.640e-02,0.0599
8.800e-02,0.0607
8.960e-02,0.0615
9.120e-02,0.0623
9.280e-02,0.0631
9.440e-02,0.0631
9.600e-02,0.0623
9.760e-02,0.0623
9.920e-02,0.0623
1.008e-01,0.0623
1.024e-01,0.0615
1.040e-01,0.0615
1.056e-01,0.0607
1.072e-01,0.0607
1.088e-01,0.0615
1.104e-01,0.0623
1.120e-01,0.0631
1.136e-01,0.0639
1.152e-01,0.0631
1.168e-01,0.0623
1.184e-01,0.0623
1.200e-01,0.0623
1.216e-01,0.0615
1.232e-01,0.0615
1.248e-01,0.0615
1.264e-01,0.0599
1.280e-01,0.0607
1.296e-01,0.0615
1.312e-01,0.0623
1.328e-01,0.0639
1.344e-01,0.0639
1.360e-01,0.0623
1.376e-01,0.0623
1.392e-01,0.0615
1.408e-01,0.0623
1.424e-01,0.0615
1.440e-01,0.0615
1.456e-01,0.0599
1.472e-01,0.0599
1.488e-01,0.0607
1.504e-01,0.0623
1.520e-01,0.0631
1.536e-01,0.0639
1.552e-01,0.0631
1.568e-01,0.0623
1.584e-01,0.0623
1.600e-01,0.0623
1.616e-01,0.0615
1.632e-01,0.0623
1.648e-01,0.0607
1.664e-01,0.0599
1.680e-01,0.0607
1.696e-01,0.0615
1.712e-01,0.0631
1.728e-01,0.0631
1.744e-01,0.0639
1.760e-01,0.0631
1.776e-01,0.0631
1.792e-01,0.0631
1.808e-01,0.0623
1.824e-01,0.0623
1.840e-01,0.0623
1.856e-01,0.0615
1.872e-01,0.0607
1.888e-01,0.0615
1.904e-01,0.0623
1.920e-01,0.0631
1.936e-01,0.0639
1.952e-01,0.0631
1.968e-01,0.0623
1.984e-01,0.0623
2.000e-01,0.0623
2.016e-01,0.0623
2.032e-01,0.0615
2.048e-01,0.0615
2.064e-01,0.0607
2.080e-01,0.0607
2.096e-01,0.0615
2.112e-01,0.0623
2.128e-01,0.0631
2.144e-01,0.0639
2.160e-01,0.0623
2.176e-01,0.0615
2.192e-01,0.0623
2.208e-01,0.0623
2.224e-01,0.0623
2.240e-01,0.0615
2.256e-01,0.0615
2.272e-01,0.0607
2.288e-01,0.0607
2.304e-01,0.0623
2.320e-01,0.0631
2.336e-01,0.0639
2.352e-01,0.0631
2.368e-01,0.0623
2.384e-01,0.0623
2.400e-01,0.0615
2.416e-01,0.0615
2.432e-01,0.0615
2.448e-01,0.0615
2.464e-01,0.0599
2.480e-01,0.0607
2.496e-01,0.0615
2.512e-01,0.0631
2.528e-01,0.0631
2.544e-01,0.0639
2.560e-01,0.0623
2.576e-01,0.0623
2.592e-01,0.0623
2.608e-01,0.0623
2.624e-01,0.0623
2.640e-01,0.0615
2.656e-01,0.0607
2.672e-01,0.0599
2.688e-01,0.0607
2.704e-01,0.0615
2.720e-01,0.0631
2.736e-01,0.0639
2.752e-01,0.0631
2.768e-01,0.0623
2.784e-01,0.0615
2.800e-01,0.0615
2.816e-01,0.0623
2.832e-01,0.0615
2.848e-01,0.0607
2.864e-01,0.0599
2.880e-01,0.0607
2.896e-01,0.0615
2.912e-01,0.0623
2.928e-01,0.0631
2.944e-01,0.0631
2.960e-01,0.0623
2.976e-01,0.0615
2.992e-01,0.0623
3.008e-01,0.0623
3.024e-01,0.0623
3.040e-01,0.0615
3.056e-01,0.0607
3.072e-01,0.0599
3.088e-01,0.0607
3.104e-01,0.0623
3.120e-01,0.0631
3.136e-01,0.0639
3.152e-01,0.0631
3.168e-01,0.0623
3.184e-01,0.0615
3.200e-01,0.0615
3.216e-01,0.0623
3.232e-01,0.0615
3.248e-01,0.0615
3.264e-01,0.0599
3.280e-01,0.0607
3.296e-01,0.0623
3.312e-01,0.0631
3.328e-01,0.0631
3.344e-01,0.0631
3.360e-01,0.0623
3.376e-01,0.0623
3.392e-01,0.0615
3.408e-01,0.0623
3.424e-01,0.0623
3.440e-01,0.0615
3.456e-01,0.0607
3.472e-01,0.0607
3.488e-01,0.0615
3.504e-01,0.0623
3.520e-01,0.0631
3.536e-01,0.0639
3.552e-01,0.0631
3.568e-01,0.0623
3.584e-01,0.0623
3.600e-01,0.0615
3.616e-01,0.0615
3.632e-01,0.0623
3.648e-01,0.0615
3.664e-01,0.0607
3.680e-01,0.0615
3.696e-01,0.0615
3.712e-01,0.0623
3.728e-01,0.0631
3.744e-01,0.0639
3.760e-01,0.0623
3.776e-01,0.0623
3.792e-01,0.0615
3.808e-01,0.0623
3.824e-01,0.0623
3.840e-01,0.0623
3.856e-01,0.0607
3.872e-01,0.0607
3.888e-01,0.0607
3.904e-01,0.0615
3.920e-01,0.0631
3.936e-01,0.0639
3.952e-01,0.0647
3.968e-01,0.0623
3.984e-01,0.0639
4.000e-01,0.0623
4.016e-01,0.0647
4.032e-01,0.0631
4.048e-01,0.0623
4.064e-01,0.0607
4.080e-01,0.0623
4.096e-01,0.0623
4.112e-01,0.0631
4.128e-01,0.0631
4.144e-01,0.0631
4.160e-01,0.0623
4.176e-01,0.0623
4.192e-01,0.0623
4.208e-01,0.0623
4.224e-01,0.0615
4.240e-01,0.0623
4.256e-01,0.0607
4.272e-01,0.0607
4.288e-01,0.0631
4.304e-01,0.0639
4.320e-01,0.0655
4.336e-01,0.0647
4.352e-01,0.0655
4.368e-01,0.0639
4.384e-01,0.0647
4.400e-01,0.0631
4.416e-01,0.0623
4.432e-01,0.0615
4.448e-01,0.0615
4.464e-01,0.0607
4.480e-01,0.0607
4.496e-01,0.0615
4.512e-01,0.0623
4.528e-01,0.0631
4.544e-01,0.0631
4.560e-01,0.0623
4.576e-01,0.0623
4.592e-01,0.0631
4.608e-01,0.0631
4.624e-01,0.0631
4.640e-01,0.0631
4.656e-01,0.0639
4.672e-01,0.0639
4.688e-01,0.0647
4.704e-01,0.0647
4.720e-01,0.0655
4.736e-01,0.0655
4.752e-01,0.0655
4.768e-01,0.0639
4.784e-01,0.0631
4.800e-01,0.0623
4.816e-01,0.0623
4.832e-01,0.0623
4.848e-01,0.0615
4.864e-01,0.0607
4.880e-01,0.0607
4.896e-01,0.0615
4.912e-01,0.0639
4.928e-01,0.0647
4.944e-01,0.0647
4.960e-01,0.0647
4.976e-01,0.0655
4.992e-01,0.0663
5.008e-01,0.0647
5.024e-01,0.0647
5.040e-01,0.0647
5.056e-01,0.0639
5.072e-01,0.0623
5.088e-01,0.0623
5.104e-01,0.0631
5.120e-01,0.0639
5.136e-01,0.0639
5.152e-01,0.0631
5.168e-01,0.0623
5.184e-01,0.0623
5.200e-01,0.0631
5.216e-01,0.0623
5.232e-01,0.0623
5.248e-01,0.0623
5.264e-01,0.0631
5.280e-01,0.0631
5.296e-01,0.0647
5.312e-01,0.0655
5.328e-01,0.0671
5.344e-01,0.0679
5.360e-01,0.0663
5.376e-01,0.0655
5.392e-01,0.0647
5.408e-01,0.0647
5.424e-01,0.0639
5.440e-01,0.0631
5.456e-01,0.0615
5.472e-01,0.0615
5.488e-01,0.0623
5.504e-01,0.0623
5.520e-01,0.0631
5.536e-01,0.0639
5.552e-01,0.0639
5.568e-01,0.0631
5.584e-01,0.0631
5.600e-01,0.0631
5.616e-01,0.0639
5.632e-01,0.0639
5.648e-01,0.0623
5.664e-01,0.0615
5.680e-01,0.0623
5.696e-01,0.0647
5.712e-01,0.0639
5.728e-01,0.0639
5.744e-01,0.0639
5.760e-01,0.0639
5.776e-01,0.0639
5.792e-01,0.0623
5.808e-01,0.0623
5.824e-01,0.0623
5.840e-01,0.0631
5.856e-01,0.0615
5.872e-01,0.0607
5.888e-01,0.0623
5.904e-01,0.0639
5.920e-01,0.0655
5.936e-01,0.0663
5.952e-01,0.0655
5.968e-01,0.0647
5.984e-01,0.0663
6.000e-01,0.0655
6.016e-01,0.0639
6.032e-01,0.0647
6.048e-01,0.0639
6.064e-01,0.0623
6.080e-01,0.0623
6.096e-01,0.0631
6.112e-01,0.0639
6.128e-01,0.0647
6.144e-01,0.0655
6.160e-01,0.0639
6.176e-01,0.0639
6.192e-01,0.0655
6.208e-01,0.0655
6.224e-01,0.0647
6.240e-01,0.0655
6.256e-01,0.0663
6.272e-01,0.0663
6.288e-01,0.0679
6.304e-01,0.0679
6.320e-01,0.0703
6.336e-01,0.0703
6.352e-01,0.0703
6.368e-01,0.0679
6.384e-01,0.0679
6.400e-01,0.0663
6.416e-01,0.0655
6.432e-01,0.0647
6.448e-01,0.0639
6.464e-01,0.0631
6.480e-01,0.0623
6.496e-01,0.0639
6.512e-01,0.0655
6.528e-01,0.0671
6.544e-01,0.0671
6.560e-01,0.0671
6.576e-01,0.0679
6.592e-01,0.0703
6.608e-01,0.0711
6.624e-01,0.0703
6.640e-01,0.0703
6.656e-01,0.0703
6.672e-01,0.0695
6.688e-01,0.0703
6.704e-01,0.0687
6.720e-01,0.0687
6.736e-01,0.0687
6.752e-01,0.0671
6.768e-01,0.0647
6.784e-01,0.0647
6.800e-01,0.0639
6.816e-01,0.0639
6.832e-01,0.0631
6.848e-01,0.0623
6.864e-01,0.0631
6.880e-01,0.0631
6.896e-01,0.0647
6.912e-01,0.0663
6.928e-01,0.0679
6.944e-01,0.0703
6.960e-01,0.0687
6.976e-01,0.0695
6.992e-01,0.0711
7.008e-01,0.0711
7.024e-01,0.0711
7.040e-01,0.0679
7.056e-01,0.0655
7.072e-01,0.0663
7.088e-01,0.0647
7.104e-01,0.0655
7.120e-01,0.0647
7.136e-01,0.0647
7.152e-01,0.0655
7.168e-01,0.0631
7.184e-01,0.0623
7.200e-01,0.0631
7.216e-01,0.0631
7.232e-01,0.0639
7.248e-01,0.0639
7.264e-01,0.0631
7.280e-01,0.0647
7.296e-01,0.0679
7.312e-01,0.0687
7.328e-01,0.0687
7.344e-01,0.0703
7.360e-01,0.0695
7.376e-01,0.0687
7.392e-01,0.0679
7.408e-01,0.0655
7.424e-01,0.0663
7.440e-01,0.0655
7.456e-01,0.0623
7.472e-01,0.0623
7.488e-01,0.0623
7.504e-01,0.0639
7.520e-01,0.0647
7.536e-01,0.0647
7.552e-01,0.0647
7.568e-01,0.0647
7.584e-01,0.0655
7.600e-01,0.0655
7.616e-01,0.0655
7.632e-01,0.0671
7.648e-01,0.0663
7.664e-01,0.0655
7.680e-01,0.0647
7.696e-01,0.0663
7.712e-01,0.0687
7.728e-01,0.0679
7.744e-01,0.0679
7.760e-01,0.0663
7.776e-01,0.0647
7.792e-01,0.0671
7.808e-01,0.0647
7.824e-01,0.0647
7.840e-01,0.0647
7.856e-01,0.0639
7.872e-01,0.0647
7.888e-01,0.0639
7.904e-01,0.0671
7.920e-01,0.0679
7.936e-01,0.0695
7.952e-01,0.0687
7.968e-01,0.0679
7.984e-01,0.0703
8.000e-01,0.0703
8.016e-01,0.0687
8.032e-01,0.0703
8.048e-01,0.0663
8.064e-01,0.0687
8.080e-01,0.0671
8.096e-01,0.0671
8.112e-01,0.0687
8.128e-01,0.0671
8.144e-01,0.0679
8.160e-01,0.0663
8.176e-01,0.0663
8.192e-01,0.0663
8.208e-01,0.0671
8.224e-01,0.0663
8.240e-01,0.0679
8.256e-01,0.0663
8.272e-01,0.0679
8.288e-01,0.0687
8.304e-01,0.0711
8.320e-01,0.0719
8.336e-01,0.0711
8.352e-01,0.0711
8.368e-01,0.0711
8.384e-01,0.0695
8.400e-01,0.0695
8.416e-01,0.0671
8.432e-01,0.0663
8.448e-01,0.0655
8.464e-01,0.0639
8.480e-01,0.0663
8.496e-01,0.0647
8.512e-01,0.0671
8.528e-01,0.0679
8.544e-01,0.0679
8.560e-01,0.0687
8.576e-01,0.0687
8.592e-01,0.0703
8.608e-01,0.0719
8.624e-01,0.0711
8.640e-01,0.0727
8.656e-01,0.0679
8.672e-01,0.0711
8.688e-01,0.0711
8.704e-01,0.0695
8.720e-01,0.0695
8.736e-01,0.0695
8.752e-01,0.0695
8.768e-01,0.0663
8.784e-01,0.0663
8.800e-01,0.0655
8.816e-01,0.0663
8.832e-01,0.0663
8.848e-01,0.0663
8.864e-01,0.0623
8.880e-01,0.0679
8.896e-01,0.0663
8.912e-01,0.0711
8.928e-01,0.0687
8.944e-01,0.0695
8.960e-01,0.0687
8.976e-01,0.0703
8.992e-01,0.0703
9.008e-01,0.0679
9.024e-01,0.0671
9.040e-01,0.0687
9.056e-01,0.0671
9.072e-01,0.0655
9.088e-01,0.0655
9.104e-01,0.0647
9.120e-01,0.0695
9.136e-01,0.0679
9.152e-01,0.0679
9.168e-01,0.0647
9.184e-01,0.0687
9.200e-01,0.0695
9.216e-01,0.0687
9.232e-01,0.0663
9.248e-01,0.0663
9.264e-01,0.0671
9.280e-01,0.0695
9.296e-01,0.0679
9.312e-01,0.0663
9.328e-01,0.0679
9.344e-01,0.0711
9.360e-01,0.0687
9.376e-01,0.0655
9.392e-01,0.0647
9.408e-01,0.0655
9.424e-01,0.0663
9.440e-01,0.0647
9.456e-01,0.0631
9.472e-01,0.0615
9.488e-01,0.0663
9.504e-01,0.0655
9.520e-01,0.0663
9.536e-01,0.0655
9.552e-01,0.0679
9.568e-01,0.0671
9.584e-01,0.0687
9.600e-01,0.0655
9.616e-01,0.0671
9.632e-01,0.0679
9.648e-01,0.0695
9.664e-01,0.0655
9.680e-01,0.0647
9.696e-01,0.0663
9.712e-01,0.0679
9.728e-01,0.0671
9.744e-01,0.0663
9.760e-01,0.0639
9.776e-01,0.0639
9.792e-01,0.0631
9.808e-01,0.0631
9.824e-01,0.0623
9.840e-01,0.0623
9.856e-01,0.0615
9.872e-01,0.0599
9.888e-01,0.0623
9.904e-01,0.0623
9.920e-01,0.0639
9.936e-01,0.0639
9.952e-01,0.0631
9.968e-01,0.0623
9.984e-01,0.0623
1.000e+00,0.0623
1.002e+00,0.0623
1.003e+00,0.0623
1.005e+00,0.0615
1.006e+00,0.0607
1.008e+00,0.0615
1.010e+00,0.0615
1.011e+00,0.0631
1.013e+00,0.0631
1.014e+00,0.0647
1.016e+00,0.0647
1.018e+00,0.0631
1.019e+00,0.0615
1.021e+00,0.0631
1.022e+00,0.0631
1.024e+00,0.0639
1.026e+00,0.0615
1.027e+00,0.0607
1.029e+00,0.0615
1.030e+00,0.0631
1.032e+00,0.0639
1.034e+00,0.0639
1.035e+00,0.0639
1.037e+00,0.0647
1.038e+00,0.0639
1.040e+00,0.0631
1.042e+00,0.0631
1.043e+00,0.0639
1.045e+00,0.0647
1.046e+00,0.0631
1.048e+00,0.0623
1.050e+00,0.0639
1.051e+00,0.0679
1.053e+00,0.0687
1.054e+00,0.0671
1.056e+00,0.0647
1.058e+00,0.0671
1.059e+00,0.0671
1.061e+00,0.0663
1.062e+00,0.0647
1.064e+00,0.0655
1.066e+00,0.0671
1.067e+00,0.0647
1.069e+00,0.0639
1.070e+00,0.0639
1.072e+00,0.0679
1.074e+00,0.0719
1.075e+00,0.0679
1.077e+00,0.0655
1.078e+00,0.0671
1.080e+00,0.0703
1.082e+00,0.0703
1.083e+00,0.0671
1.085e+00,0.0663
1.086e+00,0.0671
1.088e+00,0.0719
1.090e+00,0.0687
1.091e+00,0.0679
1.093e+00,0.0695
1.094e+00,0.0735
1.096e+00,0.0735
1.098e+00,0.0703
1.099e+00,0.0703
1.101e+00,0.0727
1.102e+00,0.0759
1.104e+00,0.0743
1.106e+00,0.0719
1.107e+00,0.0719
1.109e+00,0.0767
1.110e+00,0.0791
1.112e+00,0.0743
1.114e+00,0.0759
1.115e+00,0.0775
1.117e+00,0.0783
1.118e+00,0.0759
1.120e+00,0.0727
1.122e+00,0.0711
1.123e+00,0.0751
1.125e+00,0.0759
1.126e+00,0.0727
1.128e+00,0.0703
1.130e+00,0.0727
1.131e+00,0.0767
1.133e+00,0.0799
1.134e+00,0.0791
1.136e+00,0.0783
1.138e+00,0.0783
1.139e+00,0.0807
1.141e+00,0.0823
1.142e+00,0.0807
1.144e+00,0.0799
1.146e+00,0.0807
1.147e+00,0.0799
1.149e+00,0.0767
1.150e+00,0.0751
1.152e+00,0.0751
1.154e+00,0.0759
1.155e+00,0.0735
1.157e+00,0.0703
1.158e+00,0.0663
1.160e+00,0.0679
1.162e+00,0.0671
1.163e+00,0.0679
1.165e+00,0.0663
1.166e+00,0.0647
1.168e+00,0.0687
1.170e+00,0.0711
1.171e+00,0.0711
1.173e+00,0.0759
1.174e+00,0.0751
1.176e+00,0.0775
1.178e+00,0.0775
1.179e+00,0.0727
1.181e+00,0.0743
1.182e+00,0.0735
1.184e+00,0.0735
1.186e+00,0.0679
1.187e+00,0.0639
1.189e+00,0.0655
1.190e+00,0.0655
1.192e+00,0.0663
1.194e+00,0.0655
1.195e+00,0.0639
1.197e+00,0.0647
1.198e+00,0.0647
1.200e+00,0.0655
1.202e+00,0.0647
1.203e+00,0.0671
1.205e+00,0.0703
1.206e+00,0.0711
1.208e+00,0.0695
1.210e+00,0.0743
1.211e+00,0.0767
1.213e+00,0.0775
1.214e+00,0.0791
1.216e+00,0.0743
1.218e+00,0.0751
1.219e+00,0.0743
1.221e+00,0.0711
1.222e+00,0.0671
1.224e+00,0.0655
1.226e+00,0.0655
1.227e+00,0.0647
1.229e+00,0.0631
1.230e+00,0.0639
1.232e+00,0.0663
1.234e+00,0.0695
1.235e+00,0.0695
1.237e+00,0.0695
1.238e+00,0.0703
1.240e+00,0.0767
1.242e+00,0.0783
1.243e+00,0.0775
1.245e+00,0.0791
1.246e+00,0.0823
1.248e+00,0.0839
1.250e+00,0.0815
1.251e+00,0.0775
1.253e+00,0.0767
1.254e+00,0.0823
1.256e+00,0.0767
1.258e+00,0.0711
1.259e+00,0.0663
1.261e+00,0.0679
1.262e+00,0.0703
1.264e+00,0.0687
1.266e+00,0.0647
1.267e+00,0.0671
1.269e+00,0.0687
1.270e+00,0.0759
1.272e+00,0.0743
1.274e+00,0.0775
1.275e+00,0.0823
1.277e+00,0.0879
1.278e+00,0.0839
1.280e+00,0.0815
1.282e+00,0.0823
1.283e+00,0.0879
1.285e+00,0.0863
1.286e+00,0.0799
1.288e+00,0.0727
1.290e+00,0.0711
1.291e+00,0.0759
1.293e+00,0.0719
1.294e+00,0.0703
1.296e+00,0.0663
1.298e+00,0.0679
1.299e+00,0.0679
1.301e+00,0.0671
1.302e+00,0.0679
1.304e+00,0.0695
1.306e+00,0.0703
1.307e+00,0.0743
1.309e+00,0.0711
1.310e+00,0.0767
1.312e+00,0.0799
1.314e+00,0.0839
1.315e+00,0.0807
1.317e+00,0.0783
1.318e+00,0.0767
1.320e+00,0.0775
1.322e+00,0.0751
1.323e+00,0.0743
1.325e+00,0.0711
1.326e+00,0.0687
1.328e+00,0.0687
1.330e+00,0.0679
1.331e+00,0.0695
1.333e+00,0.0703
1.334e+00,0.0703
1.336e+00,0.0703
1.338e+00,0.0703
1.339e+00,0.0735
1.341e+00,0.0743
1.342e+00,0.0759
1.344e+00,0.0767
1.346e+00,0.0759
1.347e+00,0.0799
1.349e+00,0.0807
1.350e+00,0.0807
1.352e+00,0.0799
1.354e+00,0.0823
1.355e+00,0.0823
1.357e+00,0.0815
1.358e+00,0.0783
1.360e+00,0.0767
1.362e+00,0.0775
1.363e+00,0.0783
1.365e+00,0.0791
1.366e+00,0.0743
1.368e+00,0.0743
1.370e+00,0.0775
1.371e+00,0.0815
1.373e+00,0.0831
1.374e+00,0.0823
1.376e+00,0.0815
1.378e+00,0.0855
1.379e+00,0.0879
1.381e+00,0.0855
1.382e+00,0.0831
1.384e+00,0.0831
1.386e+00,0.0855
1.387e+00,0.0847
1.389e+00,0.0823
1.390e+00,0.0783
1.392e+00,0.0807
1.394e+00,0.0839
1.395e+00,0.0863
1.397e+00,0.0807
1.398e+00,0.0783
1.400e+00,0.0791
1.402e+00,0.0839
1.403e+00,0.0847
1.405e+00,0.0823
1.406e+00,0.0799
1.408e+00,0.0823
1.410e+00,0.0839
1.411e+00,0.0831
1.413e+00,0.0823
1.414e+00,0.0807
1.416e+00,0.0807
1.418e+00,0.0783
1.419e+00,0.0743
1.421e+00,0.0727
1.422e+00,0.0727
1.424e+00,0.0711
1.426e+00,0.0687
1.427e+00,0.0663
1.429e+00,0.0695
1.430e+00,0.0687
1.432e+00,0.0711
1.434e+00,0.0711
1.435e+00,0.0743
1.437e+00,0.0735
1.438e+00,0.0727
1.440e+00,0.0695
1.442e+00,0.0719
1.443e+00,0.0735
1.445e+00,0.0743
1.446e+00,0.0671
1.448e+00,0.0655
1.450e+00,0.0671
1.451e+00,0.0703
1.453e+00,0.0679
1.454e+00,0.0655
1.456e+00,0.0639
1.458e+00,0.0655
1.459e+00,0.0663
1.461e+00,0.0639
1.462e+00,0.0623
1.464e+00,0.0647
1.466e+00,0.0663
1.467e+00,0.0663
1.469e+00,0.0639
1.470e+00,0.0655
1.472e+00,0.0711
1.474e+00,0.0743
1.475e+00,0.0719
1.477e+00,0.0679
1.478e+00,0.0687
1.480e+00,0.0695
1.482e+00,0.0695
1.483e+00,0.0655
1.485e+00,0.0639
1.486e+00,0.0623
1.488e+00,0.0639
1.490e+00,0.0631
1.491e+00,0.0631
1.493e+00,0.0639
1.494e+00,0.0647
1.496e+00,0.0639
1.498e+00,0.0639
1.499e+00,0.0639
1.501e+00,0.0647
1.502e+00,0.0655
1.504e+00,0.0663
1.506e+00,0.0655
1.507e+00,0.0655
1.509e+00,0.0663
1.510e+00,0.0663
1.512e+00,0.0663
1.514e+00,0.0663
1.515e+00,0.0663
1.517e+00,0.0639
1.518e+00,0.0631
1.520e+00,0.0623
1.522e+00,0.0623
1.523e+00,0.0623
1.525e+00,0.0623
1.526e+00,0.0607
1.528e+00,0.0607
1.530e+00,0.0615
1.531e+00,0.0631
1.533e+00,0.0631
1.534e+00,0.0647
1.536e+00,0.0639
1.538e+00,0.0631
1.539e+00,0.0623
1.541e+00,0.0631
1.542e+00,0.0631
1.544e+00,0.0639
1.546e+00,0.0615
1.547e+00,0.0599
1.549e+00,0.0607
1.550e+00,0.0615
1.552e+00,0.0631
1.554e+00,0.0639
1.555e+00,0.0639
1.557e+00,0.0631
1.558e+00,0.0623
1.560e+00,0.0631
1.562e+00,0.0631
1.563e+00,0.0623
1.565e+00,0.0615
1.566e+00,0.0599
1.568e+00,0.0607
1.570e+00,0.0615
1.571e+00,0.0623
1.573e+00,0.0639
1.574e+00,0.0639
1.576e+00,0.0623
1.578e+00,0.0623
1.579e+00,0.0623
1.581e+00,0.0615
1.582e+00,0.0615
1.584e+00,0.0623
1.586e+00,0.0607
1.587e+00,0.0607
1.589e+00,0.0623
1.590e+00,0.0631
1.592e+00,0.0639
1.594e+00,0.0647
1.595e+00,0.0983
1.597e+00,0.0967
1.598e+00,0.1007

