Model,TBS1052C
-1.003e+00,0.1383
-1.002e+00,0.1511
-1.000e+00,0.1567
-9.984e-01,0.1559
-9.968e-01,0.1607
-9.952e-01,0.1663
-9.936e-01,0.1735
-9.920e-01,0.1775
-9.904e-01,0.1791
-9.888e-01,0.1807
-9.872e-01,0.1807
-9.856e-01,0.1815
-9.840e-01,0.1807
-9.824e-01,0.1791
-9.808e-01,0.1767
-9.792e-01,0.1743
-9.776e-01,0.1727
-9.760e-01,0.1695
-9.744e-01,0.1655
-9.728e-01,0.1607
-9.712e-01,0.1575
-9.696e-01,0.1535
-9.680e-01,0.1495
-9.664e-01,0.1399
-9.648e-01,0.1255
-9.632e-01,0.1119
-9.616e-01,0.1039
-9.600e-01,0.0943
-9.584e-01,0.0807
-9.568e-01,0.0703
-9.552e-01,0.0647
-9.536e-01,0.0607
-9.520e-01,0.0615
-9.504e-01,0.0615
-9.488e-01,0.0615
-9.472e-01,0.0615
-9.456e-01,0.0639
-9.440e-01,0.0695
-9.424e-01,0.0703
-9.408e-01,0.0711
-9.392e-01,0.0775
-9.376e-01,0.0895
-9.360e-01,0.0991
-9.344e-01,0.1023
-9.328e-01,0.1159
-9.312e-01,0.1231
-9.296e-01,0.1319
-9.280e-01,0.1471
-9.264e-01,0.1647
-9.248e-01,0.1767
-9.232e-01,0.1807
-9.216e-01,0.1815
-9.200e-01,0.1815
-9.184e-01,0.1799
-9.168e-01,0.1775
-9.152e-01,0.1751
-9.136e-01,0.1719
-9.120e-01,0.1711
-9.104e-01,0.1703
-9.088e-01,0.1671
-9.072e-01,0.1623
-9.056e-01,0.1591
-9.040e-01,0.1559
-9.024e-01,0.1527
-9.008e-01,0.1487
-8.992e-01,0.1415
-8.976e-01,0.1367
-8.960e-01,0.1311
-8.944e-01,0.1239
-8.928e-01,0.1143
-8.912e-01,0.1039
-8.896e-01,0.0991
-8.880e-01,0.0887
-8.864e-01,0.0735
-8.848e-01,0.0647
-8.832e-01,0.0599
-8.816e-01,0.0591
-8.800e-01,0.0607
-8.784e-01,0.0647
-8.768e-01,0.0711
-8.752e-01,0.0799
-8.736e-01,0.0815
-8.720e-01,0.0815
-8.704e-01,0.0879
-8.688e-01,0.1015
-8.672e-01,0.1039
-8.656e-01,0.1015
-8.640e-01,0.1007
-8.624e-01,0.1159
-8.608e-01,0.1279
-8.592e-01,0.1367
-8.576e-01,0.1503
-8.560e-01,0.1687
-8.544e-01,0.1775
-8.528e-01,0.1807
-8.512e-01,0.1807
-8.496e-01,0.1807
-8.480e-01,0.1815
-8.464e-01,0.1823
-8.448e-01,0.1823
-8.432e-01,0.1823
-8.416e-01,0.1815
-8.400e-01,0.1799
-8.384e-01,0.1799
-8.368e-01,0.1783
-8.352e-01,0.1735
-8.336e-01,0.1703
-8.320e-01,0.1631
-8.304e-01,0.1679
-8.288e-01,0.1711
-8.272e-01,0.1655
-8.256e-01,0.1559
-8.240e-01,0.1519
-8.224e-01,0.1439
-8.208e-01,0.1415
-8.192e-01,0.1279
-8.176e-01,0.1263
-8.160e-01,0.1191
-8.144e-01,0.1055
-8.128e-01,0.0823
-8.112e-01,0.0727
-8.096e-01,0.0711
-8.080e-01,0.0687
-8.064e-01,0.0687
-8.048e-01,0.0639
-8.032e-01,0.0607
-8.016e-01,0.0599
-8.000e-01,0.0599
-7.984e-01,0.0591
-7.968e-01,0.0591
-7.952e-01,0.0663
-7.936e-01,0.0703
-7.920e-01,0.0807
-7.904e-01,0.0887
-7.888e-01,0.0887
-7.872e-01,0.0895
-7.856e-01,0.1023
-7.840e-01,0.1143
-7.824e-01,0.1255
-7.808e-01,0.1303
-7.792e-01,0.1383
-7.776e-01,0.1495
-7.760e-01,0.1623
-7.744e-01,0.1639
-7.728e-01,0.1631
-7.712e-01,0.1647
-7.696e-01,0.1663
-7.680e-01,0.1679
-7.664e-01,0.1703
-7.648e-01,0.1743
-7.632e-01,0.1767
-7.616e-01,0.1775
-7.600e-01,0.1767
-7.584e-01,0.1783
-7.568e-01,0.1807
-7.552e-01,0.1807
-7.536e-01,0.1807
-7.520e-01,0.1791
-7.504e-01,0.1767
-7.488e-01,0.1719
-7.472e-01,0.1695
-7.456e-01,0.1703
-7.440e-01,0.1687
-7.424e-01,0.1647
-7.408e-01,0.1575
-7.392e-01,0.1511
-7.376e-01,0.1519
-7.360e-01,0.1511
-7.344e-01,0.1391
-7.328e-01,0.1223
-7.312e-01,0.1143
-7.296e-01,0.1119
-7.280e-01,0.1039
-7.264e-01,0.1047
-7.248e-01,0.0911
-7.232e-01,0.0767
-7.216e-01,0.0663
-7.200e-01,0.0615
-7.184e-01,0.0591
-7.168e-01,0.0583
-7.152e-01,0.0591
-7.136e-01,0.0607
-7.120e-01,0.0639
-7.104e-01,0.0647
-7.088e-01,0.0703
-7.072e-01,0.0735
-7.056e-01,0.0767
-7.040e-01,0.0839
-7.024e-01,0.0903
-7.008e-01,0.0983
-6.992e-01,0.1039
-6.976e-01,0.1055
-6.960e-01,0.1159
-6.944e-01,0.1215
-6.928e-01,0.1327
-6.912e-01,0.1415
-6.896e-01,0.1495
-6.880e-01,0.1583
-6.864e-01,0.1655
-6.848e-01,0.1679
-6.832e-01,0.1671
-6.816e-01,0.1687
-6.800e-01,0.1719
-6.784e-01,0.1775
-6.768e-01,0.1775
-6.752e-01,0.1775
-6.736e-01,0.1791
-6.720e-01,0.1815
-6.704e-01,0.1815
-6.688e-01,0.1823
-6.672e-01,0.1815
-6.656e-01,0.1815
-6.640e-01,0.1815
-6.624e-01,0.1807
-6.608e-01,0.1807
-6.592e-01,0.1783
-6.576e-01,0.1751
-6.560e-01,0.1695
-6.544e-01,0.1623
-6.528e-01,0.1591
-6.512e-01,0.1551
-6.496e-01,0.1575
-6.480e-01,0.1503
-6.464e-01,0.1303
-6.448e-01,0.1199
-6.432e-01,0.1279
-6.416e-01,0.1303
-6.400e-01,0.1263
-6.384e-01,0.1103
-6.368e-01,0.1095
-6.352e-01,0.1111
-6.336e-01,0.1071
-6.320e-01,0.0951
-6.304e-01,0.0887
-6.288e-01,0.0815
-6.272e-01,0.0727
-6.256e-01,0.0655
-6.240e-01,0.0607
-6.224e-01,0.0591
-6.208e-01,0.0599
-6.192e-01,0.0599
-6.176e-01,0.0591
-6.160e-01,0.0615
-6.144e-01,0.0647
-6.128e-01,0.0647
-6.112e-01,0.0687
-6.096e-01,0.0791
-6.080e-01,0.0863
-6.064e-01,0.0887
-6.048e-01,0.0927
-6.032e-01,0.1023
-6.016e-01,0.1143
-6.000e-01,0.1103
-5.984e-01,0.1127
-5.968e-01,0.1071
-5.952e-01,0.1071
-5.936e-01,0.1095
-5.920e-01,0.1231
-5.904e-01,0.1383
-5.888e-01,0.1511
-5.872e-01,0.1551
-5.856e-01,0.1599
-5.840e-01,0.1607
-5.824e-01,0.1687
-5.808e-01,0.1719
-5.792e-01,0.1759
-5.776e-01,0.1767
-5.760e-01,0.1775
-5.744e-01,0.1775
-5.728e-01,0.1799
-5.712e-01,0.1807
-5.696e-01,0.1815
-5.680e-01,0.1815
-5.664e-01,0.1815
-5.648e-01,0.1807
-5.632e-01,0.1799
-5.616e-01,0.1767
-5.600e-01,0.1775
-5.584e-01,0.1775
-5.568e-01,0.1767
-5.552e-01,0.1743
-5.536e-01,0.1703
-5.520e-01,0.1687
-5.504e-01,0.1671
-5.488e-01,0.1647
-5.472e-01,0.1591
-5.456e-01,0.1503
-5.440e-01,0.1399
-5.424e-01,0.1319
-5.408e-01,0.1255
-5.392e-01,0.1207
-5.376e-01,0.1151
-5.360e-01,0.1079
-5.344e-01,0.0999
-5.328e-01,0.0895
-5.312e-01,0.0871
-5.296e-01,0.0831
-5.280e-01,0.0815
-5.264e-01,0.0759
-5.248e-01,0.0647
-5.232e-01,0.0631
-5.216e-01,0.0615
-5.200e-01,0.0615
-5.184e-01,0.0583
-5.168e-01,0.0591
-5.152e-01,0.0615
-5.136e-01,0.0623
-5.120e-01,0.0639
-5.104e-01,0.0639
-5.088e-01,0.0671
-5.072e-01,0.0679
-5.056e-01,0.0695
-5.040e-01,0.0743
-5.024e-01,0.0791
-5.008e-01,0.0807
-4.992e-01,0.0839
-4.976e-01,0.0919
-4.960e-01,0.1047
-4.944e-01,0.1191
-4.928e-01,0.1255
-4.912e-01,0.1335
-4.896e-01,0.1423
-4.880e-01,0.1487
-4.864e-01,0.1527
-4.848e-01,0.1527
-4.832e-01,0.1519
-4.816e-01,0.1551
-4.800e-01,0.1551
-4.784e-01,0.1591
-4.768e-01,0.1623
-4.752e-01,0.1639
-4.736e-01,0.1615
-4.720e-01,0.1615
-4.704e-01,0.1655
-4.688e-01,0.1687
-4.672e-01,0.1743
-4.656e-01,0.1767
-4.640e-01,0.1775
-4.624e-01,0.1783
-4.608e-01,0.1791
-4.592e-01,0.1807
-4.576e-01,0.1807
-4.560e-01,0.1799
-4.544e-01,0.1791
-4.528e-01,0.1783
-4.512e-01,0.1767
-4.496e-01,0.1775
-4.480e-01,0.1767
-4.464e-01,0.1727
-4.448e-01,0.1679
-4.432e-01,0.1639
-4.416e-01,0.1639
-4.400e-01,0.1647
-4.384e-01,0.1599
-4.368e-01,0.1591
-4.352e-01,0.1591
-4.336e-01,0.1607
-4.320e-01,0.1583
-4.304e-01,0.1511
-4.288e-01,0.1519
-4.272e-01,0.1527
-4.256e-01,0.1535
-4.240e-01,0.1495
-4.224e-01,0.1431
-4.208e-01,0.1407
-4.192e-01,0.1423
-4.176e-01,0.1247
-4.160e-01,0.1143
-4.144e-01,0.1127
-4.128e-01,0.1167
-4.112e-01,0.1207
-4.096e-01,0.1159
-4.080e-01,0.1095
-4.064e-01,0.1063
-4.048e-01,0.1007
-4.032e-01,0.0935
-4.016e-01,0.0839
-4.000e-01,0.0759
-3.984e-01,0.0735
-3.968e-01,0.0711
-3.952e-01,0.0679
-3.936e-01,0.0647
-3.920e-01,0.0655
-3.904e-01,0.0695
-3.888e-01,0.0711
-3.872e-01,0.0655
-3.856e-01,0.0631
-3.840e-01,0.0639
-3.824e-01,0.0631
-3.808e-01,0.0639
-3.792e-01,0.0639
-3.776e-01,0.0663
-3.760e-01,0.0647
-3.744e-01,0.0639
-3.728e-01,0.0655
-3.712e-01,0.0687
-3.696e-01,0.0727
-3.680e-01,0.0743
-3.664e-01,0.0791
-3.648e-01,0.0895
-3.632e-01,0.0983
-3.616e-01,0.1031
-3.600e-01,0.1039
-3.584e-01,0.1071
-3.568e-01,0.1183
-3.552e-01,0.1255
-3.536e-01,0.1311
-3.520e-01,0.1383
-3.504e-01,0.1479
-3.488e-01,0.1503
-3.472e-01,0.1511
-3.456e-01,0.1519
-3.440e-01,0.1527
-3.424e-01,0.1599
-3.408e-01,0.1631
-3.392e-01,0.1631
-3.376e-01,0.1639
-3.360e-01,0.1655
-3.344e-01,0.1687
-3.328e-01,0.1695
-3.312e-01,0.1735
-3.296e-01,0.1783
-3.280e-01,0.1815
-3.264e-01,0.1823
-3.248e-01,0.1815
-3.232e-01,0.1823
-3.216e-01,0.1823
-3.200e-01,0.1815
-3.184e-01,0.1815
-3.168e-01,0.1799
-3.152e-01,0.1807
-3.136e-01,0.1815
-3.120e-01,0.1823
-3.104e-01,0.1823
-3.088e-01,0.1823
-3.072e-01,0.1815
-3.056e-01,0.1807
-3.040e-01,0.1807
-3.024e-01,0.1807
-3.008e-01,0.1807
-2.992e-01,0.1799
-2.976e-01,0.1767
-2.960e-01,0.1743
-2.944e-01,0.1751
-2.928e-01,0.1727
-2.912e-01,0.1679
-2.896e-01,0.1679
-2.880e-01,0.1671
-2.864e-01,0.1655
-2.848e-01,0.1583
-2.832e-01,0.1551
-2.816e-01,0.1567
-2.800e-01,0.1607
-2.784e-01,0.1599
-2.768e-01,0.1567
-2.752e-01,0.1551
-2.736e-01,0.1527
-2.720e-01,0.1423
-2.704e-01,0.1399
-2.688e-01,0.1399
-2.672e-01,0.1423
-2.656e-01,0.1439
-2.640e-01,0.1359
-2.624e-01,0.1327
-2.608e-01,0.1343
-2.592e-01,0.1287
-2.576e-01,0.1215
-2.560e-01,0.1103
-2.544e-01,0.1047
-2.528e-01,0.1047
-2.512e-01,0.1103
-2.496e-01,0.1119
-2.480e-01,0.1071
-2.464e-01,0.1031
-2.448e-01,0.1031
-2.432e-01,0.1039
-2.416e-01,0.1007
-2.400e-01,0.1007
-2.384e-01,0.0999
-2.368e-01,0.0943
-2.352e-01,0.0895
-2.336e-01,0.0839
-2.320e-01,0.0847
-2.304e-01,0.0839
-2.288e-01,0.0815
-2.272e-01,0.0767
-2.256e-01,0.0767
-2.240e-01,0.0791
-2.224e-01,0.0775
-2.208e-01,0.0751
-2.192e-01,0.0735
-2.176e-01,0.0751
-2.160e-01,0.0743
-2.144e-01,0.0679
-2.128e-01,0.0655
-2.112e-01,0.0631
-2.096e-01,0.0655
-2.080e-01,0.0631
-2.064e-01,0.0607
-2.048e-01,0.0607
-2.032e-01,0.0615
-2.016e-01,0.0615
-2.000e-01,0.0647
-1.984e-01,0.0671
-1.968e-01,0.0679
-1.952e-01,0.0655
-1.936e-01,0.0679
-1.920e-01,0.0815
-1.904e-01,0.0935
-1.888e-01,0.0895
-1.872e-01,0.0807
-1.856e-01,0.0807
-1.840e-01,0.0887
-1.824e-01,0.1007
-1.808e-01,0.0951
-1.792e-01,0.0911
-1.776e-01,0.0935
-1.760e-01,0.1199
-1.744e-01,0.1295
-1.728e-01,0.1191
-1.712e-01,0.1095
-1.696e-01,0.1223
-1.680e-01,0.1423
-1.664e-01,0.1415
-1.648e-01,0.1327
-1.632e-01,0.1271
-1.616e-01,0.1311
-1.600e-01,0.1455
-1.584e-01,0.1439
-1.568e-01,0.1351
-1.552e-01,0.1271
-1.536e-01,0.1343
-1.520e-01,0.1415
-1.504e-01,0.1423
-1.488e-01,0.1263
-1.472e-01,0.1175
-1.456e-01,0.1223
-1.440e-01,0.1375
-1.424e-01,0.1431
-1.408e-01,0.1343
-1.392e-01,0.1255
-1.376e-01,0.1327
-1.360e-01,0.1479
-1.344e-01,0.1567
-1.328e-01,0.1551
-1.312e-01,0.1471
-1.296e-01,0.1511
-1.280e-01,0.1615
-1.264e-01,0.1655
-1.248e-01,0.1591
-1.232e-01,0.1495
-1.216e-01,0.1535
-1.200e-01,0.1607
-1.184e-01,0.1623
-1.168e-01,0.1543
-1.152e-01,0.1511
-1.136e-01,0.1591
-1.120e-01,0.1695
-1.104e-01,0.1719
-1.088e-01,0.1679
-1.072e-01,0.1615
-1.056e-01,0.1671
-1.040e-01,0.1751
-1.024e-01,0.1751
-1.008e-01,0.1703
-9.920e-02,0.1679
-9.760e-02,0.1719
-9.600e-02,0.1775
-9.440e-02,0.1775
-9.280e-02,0.1719
-9.120e-02,0.1727
-8.960e-02,0.1767
-8.800e-02,0.1783
-8.640e-02,0.1775
-8.480e-02,0.1743
-8.320e-02,0.1735
-8.160e-02,0.1775
-8.000e-02,0.1799
-7.840e-02,0.1775
-7.680e-02,0.1743
-7.520e-02,0.1767
-7.360e-02,0.1799
-7.200e-02,0.1815
-7.040e-02,0.1823
-6.880e-02,0.1807
-6.720e-02,0.1799
-6.560e-02,0.1815
-6.400e-02,0.1815
-6.240e-02,0.1807
-6.080e-02,0.1807
-5.920e-02,0.1807
-5.760e-02,0.1807
-5.600e-02,0.1807
-5.440e-02,0.1807
-5.280e-02,0.1807
-5.120e-02,0.1823
-4.960e-02,0.1823
-4.800e-02,0.1815
-4.640e-02,0.1815
-4.480e-02,0.1807
-4.320e-02,0.1807
-4.160e-02,0.1807
-4.000e-02,0.1791
-3.840e-02,0.1799
-3.680e-02,0.1791
-3.520e-02,0.1791
-3.360e-02,0.1759
-3.200e-02,0.1759
-3.040e-02,0.1775
-2.880e-02,0.1791
-2.720e-02,0.1775
-2.560e-02,0.1735
-2.400e-02,0.1727
-2.240e-02,0.1751
-2.080e-02,0.1775
-1.920e-02,0.1767
-1.760e-02,0.1735
-1.600e-02,0.1719
-1.440e-02,0.1751
-1.280e-02,0.1767
-1.120e-02,0.1743
-9.600e-03,0.1719
-8.000e-03,0.1719
-6.400e-03,0.1727
-4.800e-03,0.1711
-3.200e-03,0.1671
-1.600e-03,0.1647
2.925e-14,0.1647
1.600e-03,0.1647
3.200e-03,0.1623
4.800e-03,0.1567
6.400e-03,0.1551
8.000e-03,0.1599
9.600e-03,0.1615
1.120e-02,0.1607
1.280e-02,0.1567
1.440e-02,0.1527
1.600e-02,0.1543
1.760e-02,0.1583
1.920e-02,0.1567
2.080e-02,0.1535
2.240e-02,0.1495
2.400e-02,0.1511
2.560e-02,0.1543
2.720e-02,0.1511
2.880e-02,0.1471
3.040e-02,0.1439
3.200e-02,0.1463
3.360e-02,0.1479
3.520e-02,0.1439
3.680e-02,0.1391
3.840e-02,0.1383
4.000e-02,0.1423
4.160e-02,0.1423
4.320e-02,0.1383
4.480e-02,0.1351
4.640e-02,0.1367
4.800e-02,0.1415
4.960e-02,0.1471
5.120e-02,0.1415
5.280e-02,0.1407
5.440e-02,0.1431
5.600e-02,0.1423
5.760e-02,0.1431
5.920e-02,0.1407
6.080e-02,0.1399
6.240e-02,0.1415
6.400e-02,0.1407
6.560e-02,0.1351
6.720e-02,0.1359
6.880e-02,0.1367
7.040e-02,0.1383
7.200e-02,0.1327
7.360e-02,0.1319
7.520e-02,0.1335
7.680e-02,0.1383
7.840e-02,0.1343
8.000e-02,0.1327
8.160e-02,0.1319
8.320e-02,0.1359
8.480e-02,0.1367
8.640e-02,0.1335
8.800e-02,0.1271
8.960e-02,0.1295
9.120e-02,0.1311
9.280e-02,0.1287
9.440e-02,0.1247
9.600e-02,0.1159
9.760e-02,0.1103
9.920e-02,0.1167
1.008e-01,0.1183
1.024e-01,0.1159
1.040e-01,0.1143
1.056e-01,0.1087
